time,resultDescription
2025-09-01T05:45:51.0228623Z,"2025-09-01 05:45:51,022 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-10T11:47:30.6038686Z,"2025-09-10 11:47:30,603 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T11:49:50.276752Z,"2025-09-10 11:49:50,276 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-10T11:50:55.9079496Z,"2025-09-10 11:50:55,907 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T11:52:12.9605287Z,"2025-09-10 11:52:12,958 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T11:53:13.3304179Z,"2025-09-10 11:53:13,330 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T11:55:18.1106751Z,"2025-09-10 11:55:18,109 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T11:56:17.1216509Z,"2025-09-10 11:56:17,118 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-10T11:56:50.1907784Z,"2025-09-10 11:56:50,190 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T11:57:33.41768Z,"2025-09-10 11:57:33,417 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T11:58:29.2350484Z,"2025-09-10 11:58:29,234 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T11:59:13.3846342Z,"2025-09-10 11:59:13,384 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T11:59:39.174345Z,"2025-09-10 11:59:39,174 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:08:39.933273Z,"2025-09-10 12:08:39,932 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-10T12:10:06.3190339Z,"2025-09-10 12:10:06,318 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:11:31.2032528Z,"2025-09-10 12:11:31,202 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-10T12:15:39.2980513Z,"2025-09-10 12:15:39,297 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:17:09.1433051Z,"2025-09-10 12:17:09,142 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-10T12:17:52.5727156Z,"2025-09-10 12:17:52,572 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-10T12:19:51.3212073Z,"2025-09-10 12:19:51,320 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:20:13.637896Z,"2025-09-10 12:20:13,637 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:23:38.3258495Z,"2025-09-10 12:23:38,319 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:23:56.6927832Z,"2025-09-10 12:23:56,691 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:36:46.7797784Z,"2025-09-10 12:36:46,773 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:37:51.246985Z,"2025-09-10 12:37:51,246 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-10T12:38:19.3360518Z,"2025-09-10 12:38:19,335 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:38:29.2898984Z,"2025-09-10 12:38:29,289 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:39:04.3536201Z,"2025-09-10 12:39:04,353 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:39:52.1417612Z,"2025-09-10 12:39:52,138 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:43:35.08173Z,"2025-09-10 12:43:35,081 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:43:54.6710141Z,"2025-09-10 12:43:54,669 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:58:22.6976161Z,"2025-09-10 12:58:22,694 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T12:59:32.5548213Z,"2025-09-10 12:59:32,554 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T13:00:18.5845693Z,"2025-09-10 13:00:18,583 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T13:04:54.1013897Z,"2025-09-10 13:04:54,101 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-10T13:45:05.1492011Z,"2025-09-10 13:45:05,142 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T13:56:24.3863733Z,"2025-09-10 13:56:24,378 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T13:56:29.7842046Z,"2025-09-10 13:56:29,782 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T13:59:15.9697344Z,"2025-09-10 13:59:15,965 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T14:22:30.2099909Z,"2025-09-10 14:22:30,205 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-10T14:26:51.2085698Z,"2025-09-10 14:26:51,207 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-10T14:34:10.9174249Z,"2025-09-10 14:34:10,916 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-10T15:18:17.774989Z,"2025-09-10 15:18:17,774 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T15:36:38.3080235Z,"2025-09-10 15:36:38,307 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-10T19:30:03.8191993Z,"2025-09-10 19:30:03,817 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T19:30:04.8386856Z,"2025-09-10 19:30:04,838 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T19:30:06.3794446Z,"2025-09-10 19:30:06,368 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T19:30:07.9894114Z,"2025-09-10 19:30:07,980 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T19:33:06.4408716Z,"2025-09-10 19:33:06,440 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T19:34:31.1676059Z,"2025-09-10 19:34:31,166 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T19:36:10.5712833Z,"2025-09-10 19:36:10,571 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T19:36:20.5731724Z,"2025-09-10 19:36:20,572 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T19:36:30.996398Z,"2025-09-10 19:36:30,996 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T19:38:47.5776567Z,"2025-09-10 19:38:47,576 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T19:42:59.4892951Z,"2025-09-10 19:42:59,488 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T19:44:03.8820869Z,"2025-09-10 19:44:03,874 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T20:05:55.4341479Z,"2025-09-10 20:05:55,430 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-10T20:06:29.3064142Z,"2025-09-10 20:06:29,280 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T20:06:31.0238552Z,"2025-09-10 20:06:31,023 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T20:06:31.9660489Z,"2025-09-10 20:06:31,965 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T20:06:32.3684926Z,"2025-09-10 20:06:32,368 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-10T20:06:34.0442298Z,"2025-09-10 20:06:34,043 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T05:51:11.5809048Z,"2025-09-11 05:51:11,580 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-11T05:53:18.9974328Z,"2025-09-11 05:53:18,997 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-11T06:22:10.1670684Z,"2025-09-11 06:22:10,155 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-11T06:45:10.2531234Z,"2025-09-11 06:45:10,252 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T07:03:52.3870434Z,"2025-09-11 07:03:52,386 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T07:09:09.0838454Z,"2025-09-11 07:09:09,083 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-11T07:15:56.0991599Z,"2025-09-11 07:15:56,096 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T07:17:43.9510453Z,"2025-09-11 07:17:43,949 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T07:18:28.6260834Z,"2025-09-11 07:18:28,625 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T07:23:17.7656285Z,"2025-09-11 07:23:17,762 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T07:35:53.3604014Z,"2025-09-11 07:35:53,360 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T07:38:56.6083431Z,"2025-09-11 07:38:56,608 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-11T08:03:55.4864021Z,"2025-09-11 08:03:55,479 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T08:03:55.5071752Z,"2025-09-11 08:03:55,505 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T08:03:55.5485782Z,"2025-09-11 08:03:55,548 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T08:06:15.0139517Z,"2025-09-11 08:06:15,013 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T08:06:15.8925574Z,"2025-09-11 08:06:15,892 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T08:06:16.799448Z,"2025-09-11 08:06:16,794 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T08:06:18.0134857Z,"2025-09-11 08:06:18,011 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T08:35:59.4796323Z,"2025-09-11 08:35:59,479 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T08:36:02.6654365Z,"2025-09-11 08:36:02,665 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T08:37:35.4701543Z,"2025-09-11 08:37:35,463 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T08:37:37.7211743Z,"2025-09-11 08:37:37,702 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T08:40:38.9741893Z,"2025-09-11 08:40:38,969 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T09:22:41.9043564Z,"2025-09-11 09:22:41,903 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-11T09:34:13.0250962Z,"2025-09-11 09:34:13,024 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T09:34:17.4240137Z,"2025-09-11 09:34:17,423 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T09:36:15.2300047Z,"2025-09-11 09:36:15,229 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-11T09:38:18.7982087Z,"2025-09-11 09:38:18,797 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-11T09:40:10.9096453Z,"2025-09-11 09:40:10,909 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T09:42:10.4431831Z,"2025-09-11 09:42:10,436 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T09:42:18.9598277Z,"2025-09-11 09:42:18,959 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T09:42:29.2803649Z,"2025-09-11 09:42:29,280 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T09:42:40.6275708Z,"2025-09-11 09:42:40,627 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T10:23:40.3133856Z,"2025-09-11 10:23:40,312 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T10:24:42.1865942Z,"2025-09-11 10:24:42,186 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T10:25:47.102138Z,"2025-09-11 10:25:47,101 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-11T10:30:59.1647232Z,"2025-09-11 10:30:59,148 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
